"Gene","TEfc","RNAfc","L24","S15","L24overS15"
"VASP",0.171299000170421,-0.263323706275933,"noChange","noChange","noChange"
"PRKAB1",-0.076352854825196,0.960752703151352,"noChange","noChange","noChange"
"ATRN",-0.103483730196436,-0.973422863879142,"noChange","noChange","noChange"
"PKN2",-0.289301172775486,0.832275862146745,"noChange","noChange","noChange"
"MALT1",-0.200891962281031,0.0806822766835155,"noChange","noChange","noChange"
"ZFPL1",0.459598987220812,0.926862297290361,"noChange","noChange","noChange"
"PPP6R2",0.246117161840259,0.70671650494173,"noChange","noChange","noChange"
"RALBP1",0.0792816811802276,0.391967277480905,"noChange","noChange","noChange"
"BAG4",0.336042054250671,-0.712748105956311,"noChange","noChange","noChange"
"QPRT",0.289462619358482,-1.54766145460934,"noChange","noChange","noChange"
"CRADD",-0.228383185178451,1.24506400175962,"noChange","noChange","noChange"
"MPDU1",0.182902345685637,1.26542697772545,"noChange","noChange","noChange"
"EPRS",-0.411746120803444,0.360527306013352,"noChange","noChange","noChange"
"PRKCB",-0.155647296228305,-1.01101477145491,"noChange","noChange","noChange"
"CCDC47",-0.248184425202921,0.150365586604149,"noChange","noChange","noChange"
"CNP",-0.155261446031082,-0.294484806508464,"noChange","noChange","noChange"
"MSH6",-0.212023109339594,-0.326974389529044,"noChange","noChange","noChange"
"EGR1",0.108024234432794,-0.422490932202023,"noChange","noChange","noChange"
"CALU",-0.190695050903675,-0.0852067815281673,"noChange","noChange","noChange"
"SYMPK",0.179205401953368,-0.773588855964423,"noChange","noChange","noChange"
"FBXO42",-0.103207210675819,0.945298021464098,"noChange","noChange","noChange"
"FAM98A",-0.00597622237626137,-1.26028737281447,"noChange","noChange","noChange"
"NEK4",-0.0290703675896111,0.112028109269812,"noChange","noChange","noChange"
"NPC2",0.227995179425131,0.46318502718814,"noChange","noChange","noChange"
"SLC25A13",-0.105210662222947,-1.04460987935028,"noChange","noChange","noChange"
"ANKMY2",-0.433060453774332,-0.359304770233012,"noChange","noChange","noChange"
"DPYSL2",-0.225491589840531,-0.299841605995394,"noChange","noChange","noChange"
"MNT",0.0316984899044842,-0.357795339561211,"noChange","noChange","noChange"
"CIAPIN1",-0.402001652769816,-0.482238865704134,"noChange","noChange","noChange"
"PRKAG1",-0.253183330294845,-0.282089978221004,"noChange","noChange","noChange"
"VPS35L",-0.0963516660282696,-0.388246844257957,"noChange","noChange","noChange"
"C17orf53",0.499957030853097,-0.562600692622783,"noChange","noChange","noChange"
"PPME1",-0.409559774488026,2.1653722631697,"noChange","noChange","noChange"
"SLC25A1",0.0477627740510704,-0.392138976853193,"noChange","noChange","noChange"
"CCDC127",0.0213878119275641,0.464142164283796,"noChange","noChange","noChange"
"MBD6",0.387926870932463,0.120893349299674,"noChange","noChange","noChange"
"MPHOSPH9",-0.431595819315812,0.72469539646819,"noChange","noChange","noChange"
"FKBP3",-0.215317260750043,-0.797647261809631,"noChange","noChange","noChange"
"MTMR12",-0.239055382787111,0.416348001627895,"noChange","noChange","noChange"
"ASB1",0.530345766770363,1.14026700978313,"noChange","noChange","noChange"
"SH3BGRL3",0.195758503848151,1.05846872608592,"noChange","noChange","noChange"
"VPS4A",0.226225336193302,0.295932351275326,"noChange","noChange","noChange"
"HTRA2",0.270035875921283,1.85532335216598,"noChange","noChange","noChange"
"NXT1",0.883334507919659,-0.573519034431011,"noChange","noChange","noChange"
"SLC27A4",0.265087244697155,-1.30284349390781,"noChange","noChange","noChange"
"CAMKK2",0.292046264528237,-0.929794265278982,"noChange","noChange","noChange"
"OSTM1",-0.232382252722981,1.52853392912726,"noChange","noChange","noChange"
"CEBPZ",-0.434963450591671,-0.516382810640901,"noChange","noChange","noChange"
"PANK4",-0.00836956873079215,0.63956892509165,"noChange","noChange","noChange"
"DSTYK",0.0329398382756051,0.407576948585079,"noChange","noChange","noChange"
"RAVER2",-0.256440609369883,-0.689107627386338,"noChange","noChange","noChange"
"NAXD",0.679609741526711,0.477763149257026,"noChange","noChange","noChange"
"MEGF8",0.722635767081613,-2.41241265788802,"noChange","noChange","noChange"
"TRIM28",0.12716499278379,-1.14494467049736,"noChange","noChange","noChange"
"NT5C3A",-0.552648933674468,1.73846803033198,"noChange","down","noChange"
"ITGAL",0.787062860508241,-1.76375310775008,"noChange","noChange","noChange"
"HERC5",0.0490674839382651,0.497204318684981,"noChange","noChange","noChange"
"PSMA6",-0.458573177842335,0.158280165785616,"noChange","noChange","noChange"
"TEDC1",0.34642535783355,0.912426786250187,"noChange","noChange","noChange"
"ZNF441",-0.530091043405503,0.653294261145705,"noChange","noChange","noChange"
"KLHL8",0.033759478044016,-0.557597119785638,"noChange","noChange","noChange"
"YTHDC1",-0.292496275535606,1.1690065998237,"noChange","noChange","noChange"
"PGS1",0.142739905996333,0.0620124525215154,"noChange","noChange","noChange"
"PPCS",0.00404751083806871,-0.546554354294558,"noChange","noChange","noChange"
"TMEM63B",0.0521144542324154,2.22029210802994,"noChange","noChange","noChange"
"ARRB1",0.247547497184448,-2.02172267410385,"noChange","noChange","noChange"
"COX4I1",0.0421159641844994,-0.131628879338988,"noChange","noChange","noChange"
"HSPD1",-0.271336360983702,-0.692215532557283,"noChange","noChange","noChange"
"MAP3K4",-0.202587589609194,-0.251658643946838,"noChange","noChange","noChange"
"ATP6V0A1",-0.13740483701563,1.04952373038523,"noChange","noChange","noChange"
"RRP1",0.347480533118172,-1.78858480072732,"noChange","noChange","noChange"
"ATOX1",0.0967245176589168,-1.29350442676106,"noChange","noChange","noChange"
"CLK3",0.129314339466622,2.53250586523822,"noChange","up","down"
"ATIC",-0.183814933241951,-2.67916555861675,"noChange","noChange","noChange"
"DNAJA4",-0.0316789609778484,1.39090896906898,"noChange","noChange","noChange"
"ELP2",-0.186629348207586,-0.748590285574846,"noChange","noChange","noChange"
"ARIH2",-0.207570898778837,0.093007786183831,"noChange","noChange","noChange"
"RABGEF1",0.0417146295546379,0.521274006788095,"noChange","noChange","noChange"
"PSMD4",-0.169331339852035,0.312149536476343,"noChange","noChange","noChange"
"KIAA0100",0.293851715830688,-1.00904153179081,"noChange","noChange","noChange"
"DHX34",0.0674512023967474,-0.693699282050297,"noChange","noChange","noChange"
"EIF3E",-0.314274997891535,-0.845349664067955,"noChange","noChange","noChange"
"SETD1B",0.345376737500936,0.191996257696213,"noChange","noChange","noChange"
"HERPUD1",0.161231433764456,1.10273400648016,"noChange","noChange","noChange"
"KIAA0355",0.199900927160199,1.82961993836934,"noChange","noChange","noChange"
"SYK",0.206399121721443,-0.954845125687264,"noChange","noChange","noChange"
"DVL1",0.056376151170271,-0.839340253688697,"noChange","noChange","noChange"
"TMEM41A",0.119466457503908,-0.800755981805697,"noChange","noChange","noChange"
"SPTLC1",-0.155951856961647,0.150534095136285,"noChange","noChange","noChange"
"CDKN2AIPNL",0.679004270708844,-0.377579397370068,"noChange","up","noChange"
"RSAD2",-0.0713366317708325,5.60874709033388,"noChange","noChange","noChange"
"DDX60L",-0.299056084694642,0.256739249201726,"noChange","noChange","noChange"
"EHBP1L1",0.00286814905488627,2.35807417405415,"noChange","noChange","noChange"
"FAM78A",0.00705648266047156,-0.489129255532917,"noChange","noChange","noChange"
"CCNK",0.073679634723044,-0.497576967844615,"noChange","noChange","noChange"
"RPL26L1",0.949211624751192,-1.06401823980878,"up","up","noChange"
"RWDD3",-0.380655079671161,1.32725126445136,"noChange","noChange","noChange"
"ARFGAP2",-0.104433555049855,0.489358868441958,"noChange","noChange","noChange"
"ACIN1",0.104949538699648,0.500815903124443,"noChange","noChange","noChange"
"TCF25",0.102931239181675,-0.0831654121914538,"noChange","noChange","noChange"
"NDUFB9",0.0735956261102112,0.104507137301587,"noChange","noChange","noChange"
"SNU13",0.251650913124319,-0.996307037416036,"noChange","noChange","noChange"
"HPS3",-0.410180912613789,-0.15530453106006,"noChange","noChange","noChange"
"FAXDC2",0.397897897624735,3.67156436782712,"noChange","noChange","noChange"
"STX12",-0.0479325934915352,0.268436090290593,"noChange","noChange","noChange"
"SRBD1",-0.661320623159913,-0.0198356837208945,"noChange","noChange","noChange"
"NDUFB7",0.410419091224451,0.255699009060914,"noChange","noChange","noChange"
"TRIM68",-0.376458379960702,0.246144655224216,"noChange","noChange","noChange"
"HEATR1",0.0353641172108577,-1.13831887300459,"noChange","noChange","noChange"
"SPART",-0.47457448862903,0.788805894825077,"noChange","noChange","noChange"
"BBS7",-0.302796430651598,0.44140329761113,"noChange","noChange","noChange"
"RPGR",-0.116247944503815,0.462851231807032,"noChange","noChange","noChange"
"CDC25A",-0.200157910409012,0.183518220602702,"noChange","noChange","noChange"
"ABCC1",0.331160996528494,-2.50628615407574,"noChange","noChange","noChange"
"CNN3",-0.0597907583699289,3.09398380736115,"noChange","noChange","noChange"
"CLU",0.158934174699734,-0.79197569151397,"noChange","noChange","noChange"
"SLC16A3",0.189236661937006,-1.58993758854338,"noChange","noChange","noChange"
"AASS",-0.0633509188284024,0.176067643741059,"noChange","noChange","noChange"
"ZC3H13",-0.227935418193368,-0.22988220570601,"noChange","noChange","noChange"
"XRCC3",0.328227753734942,0.270487357733886,"noChange","noChange","noChange"
"ZC3H18",0.241574120552229,-0.0513411810124252,"noChange","noChange","noChange"
"DCTN2",-0.152226978369364,0.258881599272719,"noChange","noChange","noChange"
"MRPS9",-0.358076451175266,0.0832993943793861,"noChange","noChange","noChange"
"DLC1",0.209919058618461,-0.0493218906078573,"noChange","noChange","noChange"
"ECE1",0.220264158874863,-0.169888565996407,"noChange","noChange","noChange"
"TUBGCP5",-0.390709648634024,-0.535302128886083,"noChange","noChange","noChange"
"KLHL42",0.284363188983864,0.0085603984723239,"noChange","noChange","noChange"
"RELA",0.37692304074045,-0.13583308458665,"noChange","noChange","noChange"
"RAB11A",-0.420633706498043,-0.439545360710902,"noChange","down","noChange"
"CDC23",-0.0799195144776865,-0.0299791364351749,"noChange","noChange","noChange"
"HERC2",0.0559898837790769,-0.21035755742474,"noChange","noChange","noChange"
"XIAP",-0.310712633933223,0.287521179050544,"noChange","noChange","noChange"
"ELMO1",-0.0730623754269013,-1.92576585960389,"noChange","noChange","noChange"
"WDR82",-0.206254518082436,0.0702119263652536,"noChange","noChange","noChange"
"NUDT2",0.0299019974669227,0.233510402982676,"noChange","noChange","noChange"
"ZNF224",-0.177792514488853,0.221480867621507,"noChange","noChange","noChange"
"SLC38A7",0.483783075733614,-0.752296298339016,"noChange","noChange","noChange"
"MAPRE2",-0.0444940374593449,-0.891155737630518,"noChange","noChange","noChange"
"TRIP12",-0.252958247492567,0.447211007706143,"noChange","noChange","noChange"
"ZBTB14",-0.0813305448496433,0.156243454667447,"noChange","noChange","noChange"
"NUDT5",-0.0747109757074611,-0.828787837354512,"noChange","noChange","noChange"
"PLEKHA5",-0.261772437020155,-1.65194325911148,"noChange","noChange","noChange"
"CYP51A1",0.0642393938130326,0.018404674596615,"noChange","noChange","noChange"
"CHD7",0.0668577205027732,-1.79369288487216,"noChange","noChange","noChange"
"DCK",-0.252690701771987,2.20278761810032,"noChange","noChange","noChange"
"NHP2",0.569925160385457,-1.15173843605783,"noChange","noChange","noChange"
"LPCAT2",-0.017028492496125,-1.54653539710245,"noChange","noChange","noChange"
"SLC41A3",0.106711632747427,0.178445643481744,"noChange","noChange","noChange"
"ABITRAM",0.291947813564416,-0.625204660237383,"noChange","noChange","noChange"
"SPPL2A",-0.407303678853616,0.325444944329795,"noChange","noChange","noChange"
"TSPYL2",-0.27974439003974,1.34978513039454,"noChange","noChange","noChange"
"UBR3",-0.130820338352335,0.217021044594984,"noChange","noChange","noChange"
"LCMT1",-0.0146002410022732,-0.700592221271872,"noChange","noChange","noChange"
"CMPK1",-0.0977285691473883,0.629352957555611,"noChange","noChange","noChange"
"DNAJB11",-0.157759262631457,0.220152097189149,"noChange","noChange","noChange"
"SS18L2",0.198003287695956,0.0798828464759177,"noChange","noChange","noChange"
"RSL24D1",-0.0948575182624967,0.0505396457103728,"noChange","noChange","noChange"
"CRBN",-0.493462882286715,0.46264793515766,"noChange","noChange","noChange"
"THAP4",0.16597189446141,-0.746547091769509,"noChange","noChange","noChange"
"CUTC",-0.337471473675115,-0.525666786798916,"noChange","noChange","noChange"
"MDM1",0.392112900341022,1.11136932242669,"noChange","noChange","noChange"
"NDUFA13",0.314948490451835,0.590527887661316,"noChange","noChange","noChange"
"MRPS17",-0.152202991871572,-1.03267348820445,"noChange","noChange","noChange"
"DERL1",-0.134199158236674,0.692099136134036,"noChange","noChange","noChange"
"TAF1L",-0.423785619328918,-0.123736226881321,"noChange","noChange","noChange"
"BCAT2",0.498501871545833,-2.00044425485739,"noChange","noChange","noChange"
"ZNF689",0.0637200959922438,0.515583058570179,"noChange","noChange","noChange"
"MALSU1",-0.12568568323586,-0.578743175055287,"noChange","noChange","noChange"
"HAUS1",-0.234100794733089,0.0892682007872216,"noChange","noChange","noChange"
"CCDC124",0.240631052956737,-0.234032239690943,"noChange","noChange","noChange"
"CGAS",-0.322145444278295,-0.307179931635718,"noChange","noChange","noChange"
"MRPL21",0.109448228283141,-0.714803960424901,"noChange","noChange","noChange"
"MRPL54",0.782889083004624,0.347527570945062,"up","noChange","noChange"
"LRBA",-0.260258513270235,0.00286644249196551,"noChange","noChange","noChange"
"ABL1",-0.0409869716272488,-1.58271429805862,"noChange","noChange","noChange"
"MPC2",-0.249584507046981,0.53475791269145,"noChange","noChange","noChange"
"BRD8",-0.195703391320195,1.15045848886367,"noChange","noChange","noChange"
"SENP7",-0.299751569288139,0.53983839902923,"noChange","noChange","noChange"
"TRAF6",-0.357023237244267,0.332931182339694,"noChange","noChange","noChange"
"KLF10",0.00614383637414222,0.897643767041852,"noChange","noChange","noChange"
"TMPO",-0.206926307240793,1.41969036817221,"noChange","noChange","noChange"
"BOP1",0.332222643707601,-0.784474400744364,"noChange","noChange","noChange"
"PYROXD1",-0.641307747957653,0.558402834627442,"noChange","noChange","noChange"
"ZMYND11",-0.0991552513201676,-0.0586412537757066,"noChange","noChange","noChange"
"HNRNPA1",-0.543977916233994,-0.634892616961608,"noChange","noChange","noChange"
"HIST1H2AM",0.51190655324099,1.93050343246993,"noChange","noChange","noChange"
"RGS16",0.585500188109255,-0.451044542470798,"noChange","noChange","noChange"
"FOXN2",-0.119400409054507,0.61732028189685,"noChange","noChange","noChange"
"NOL12",-0.240741801804917,-0.0136133660795612,"noChange","noChange","noChange"
"C1orf35",0.266395988681751,1.21183526092329,"noChange","noChange","noChange"
"CHMP2B",-0.296594003133124,0.218517014041612,"noChange","noChange","noChange"
"NENF",0.53036292381613,0.437974275138862,"noChange","noChange","noChange"
"USP25",0.0264963928966826,0.149632744817046,"noChange","noChange","noChange"
"CBX7",0.0599032989331208,3.67783102586975,"noChange","noChange","noChange"
"SPN",0.317606846357907,-0.861773470451334,"noChange","noChange","noChange"
"HIST1H2BI",0.389553202129086,1.62753448998717,"noChange","noChange","noChange"
"HIST1H2BH",0.350630069782844,1.68451905608788,"noChange","noChange","noChange"
"HIST1H2BO",0.293810803583847,1.82674678665114,"noChange","noChange","noChange"
"HIST1H2BC",0.39236040833151,1.8996755081259,"noChange","noChange","noChange"
"HIST1H2BM",0.133011328025821,1.62044935585767,"noChange","noChange","noChange"
"HIST1H2BN",0.814186501784435,1.35062260342932,"noChange","noChange","noChange"
"HIST1H2BE",0.274935724620293,1.93677158969445,"noChange","noChange","noChange"
"HIST1H2BF",0.743571462467587,1.66115094524259,"noChange","up","noChange"
"UBXN6",0.408748811328503,3.08413677822878,"noChange","noChange","noChange"
"WHAMM",-0.13541077038593,1.20679997219368,"noChange","noChange","noChange"
"HIST1H3A",0.518773742913542,1.86600012806042,"noChange","up","noChange"
"HIST2H2BE",0.523586771979847,1.89981753039483,"noChange","noChange","noChange"
"PRMT9",-0.445361926972841,-0.0784023221729106,"noChange","noChange","noChange"
"MRPL19",0.0144845344186034,-0.86891557687668,"noChange","noChange","noChange"
"DHCR24",0.326118443955162,-0.768372417772165,"noChange","noChange","noChange"
"ATP2B1",-0.2148356889685,1.90655923283179,"noChange","noChange","noChange"
"TATDN2",0.850316136596636,-0.936521304342708,"noChange","noChange","noChange"
"TOMM20",0.277251248999975,-1.17091693014399,"noChange","noChange","noChange"
"DAZAP2",0.522979002696852,0.200581069207337,"noChange","noChange","noChange"
